trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,shape_id
f0dc4d55-7a4e-4e53-8902-809f289f3d95,O0483AAA0A,S_REG,Penha,483,1,ca49
c3726295-73bb-4929-ad72-58ab940de075,O0474AAV0A,U_REG,Copacabana,SV474,0,qppd
fb83a57e-d008-47ab-a558-24fc377f9ba5,O0474AAV0A,U_REG,Copacabana,SV474,0,qppd
0ea6f078-5944-4ff1-b8ff-61807e7dabdd,O0623AAA0A,S_DESAT_OBRA_003,Penha,623,1,l2s8
4233487c-ceb7-458a-b0a1-b1746d469317,O0555AAA0A,U_REG,Rio das Pedras,555,1,ygz1
cbea82f1-5f93-4288-bdac-7a8b0842722a,O0600AAA0A,S_REG,Taquara,600,1,l447
ee6be36e-1fb5-4766-84ac-db9aaa0fca8a,O0611AAA0A,U_REG,Camorim,611,1,io9a
5f63dcfb-d80c-4fcf-985e-13297909fe16,O0611AAA0A,U_REG,Camorim,611,1,io9a
83a8644d-d55c-45dd-96a7-9d1fdaa36430,O0555AAA0A,U_REG,Rio das Pedras,555,1,ygz1
adbeebf5-ae7a-473a-9aff-3709bd5a795c,O0474AAA0A,S_REG,Jacaré,474,1,kqxr
d1427f12-9676-46b3-bf2f-5b5f1de09087,O0613AAA0A,S_REG,Vargem Grande,613,1,mir4
38f4ef36-b1d8-485c-ac69-b4662078979b,O0474AAA0A,D_REG,Jacaré,474,1,kqxr
17bbdcf8-f24e-45af-95e4-5eb4f3f7f695,O0557AAA0A,U_REG,Copacabana,557,0,cces
4839b871-cefe-48b5-a028-b80cc61904b4,O0557AAA0A,U_REG,Copacabana,557,0,cces
b5e4053d-9142-437a-a300-1174df4ea8a1,E2018AAA0A,S_REG,Terminal Alvorada,2018,0,t2pt
01631f5f-a17d-47a1-8469-f142f683dc5a,E2303AAA0A,U_DESAT_OBRA_001,Carioca,2303,0,8739
9613bba1-486c-4e57-8478-27eb9d1c8623,O0628AAA0A,S_REG,Nova América,628,0,sapl
5345ebcd-be37-47b2-b5b9-2c64c9b67012,O0628AAA0A,U_REG,Nova América,628,0,sapl
cfdf9c67-cd4b-4300-b3bf-b9b9e8d61b2b,O0371AAA0A,S_REG,Praça Tiradentes,371,0,n2a4
bdd60729-4f41-425d-9c09-fa3db2525a86,O0628AAA0A,U_REG,Penha,628,1,uueh
7701a30f-7247-479a-baec-c6dd7e8e9dc4,O0628AAA0A,U_REG,Penha,628,1,uueh
0952b372-b5bf-44b8-8a6d-28cf48105822,O0371AAA0A,D_REG,Praça Tiradentes,371,0,n2a4
12989080-fabd-4b4c-a79e-9f52dcf19494,O0371AAA0A,U_REG,Praça Tiradentes,371,0,n2a4
ee76ca08-33d1-409a-b3b4-9c70e130448d,O0371AAA0A,U_REG,Praça Tiradentes,371,0,n2a4
631cca8c-a5c3-4a85-9e3c-ff871cd14771,O0371AAA0A,S_REG,Praça Tiradentes,371,0,n2a4
1ebb539a-039f-4eba-b79f-d8c8f3b1025e,O0371AAA0A,U_REG,Praça Tiradentes,371,0,n2a4
34d4c2a1-8e85-4350-a1d7-17bfcac7a37f,O0473AAA0A,D_REG,São Januário,473,1,6xgz
bfbed745-a54a-42f4-9e5f-0a6678fb9d96,O0474AAN0A,S_DESAT_OBRA_003,Copacabana,SN474,0,O0474AAN0AIDU02
d76c3c6e-bc92-4875-b365-ba807b7e0f8f,O0474AAN0A,D_DESAT_OBRA_003,Copacabana,SN474,0,O0474AAN0AIDU02
26ea1d8d-e325-4d6e-897f-1ff65c16cf2f,O0474AAN0A,D_DESAT_OBRA_003,Méier,SN474,1,yfk2
481b69c4-403a-4fc3-b8be-429923b6ec8c,O0474AAN0A,S_DESAT_OBRA_003,Méier,SN474,1,yfk2
6992ffe6-b625-40ff-b560-061407644051,E2018AAA0A,S_REG,Aeroporto Internacional,2018,1,deq2
28f64e21-0d68-4afd-b80d-f63529d80fc8,E2018AAA0A,D_REG,Aeroporto Internacional,2018,1,deq2
92f9833a-24cd-4740-abcc-ddcbf712e1a8,E2018AAA0A,U_REG,Aeroporto Internacional,2018,1,deq2
6b13610d-e53d-4a88-9ec0-17a8dc8f1e14,O0606AAV0A,D_REG,Rodoviária,SV606,0,2bl8
6630d536-aae5-4369-bbe9-1de26709a702,O0610AAA0A,U_REG,Del Castilho,610,1,tffm
90ef8216-57ca-435f-9dd0-9ccbe3bd7b9b,E2303AAA0A,U_DESAT_OBRA_001,Carioca,2303,0,8739
4d1f5da3-883e-4aa4-b089-437c2549445a,O0461AAA0A,S_REG,Circular,461,0,z76o
c0657dba-7ccc-4caf-af29-ecdc6c3a11e2,O0639AAA0A,U_REG,Jardim América,639,1,x0c0
0686acf6-3b28-4eed-b1c8-b80ba5f19e90,O0461AAA0A,S_REG,Circular,461,0,z76o
486c1a2c-49b5-4345-99f0-c47f5915e489,O0371AAA0A,S_REG,Praça Tiradentes,371,0,n2a4
2140fbb2-db77-4b07-accf-e66ae7721f2d,O0555AAA0A,U_REG,Rio das Pedras,555,1,ygz1
d3a60125-3bb0-4b9a-96cf-9da5d29c9d9b,O0483AAA0A,S_REG,Penha,483,1,ca49
7d0a8371-ff87-483b-ae14-0006747d6f4f,O0474AAV0A,U_REG,Copacabana,SV474,0,qppd
8e9d4c2d-bce1-4465-b24c-c4e67fa335cd,O0474AAV0A,U_REG,Copacabana,SV474,0,qppd
ed6995d4-337a-4d87-8f6f-f31c84275821,O0460AAA0A,S_REG,Circular,460,0,xea3
70ae4f54-72d3-4c1e-a3f3-2b696f214ad4,O0371AAA0A,S_REG,Praça Tiradentes,371,0,n2a4
05d640d5-5a10-4b0d-a565-04467352c43a,O0371AAA0A,D_REG,Praça Tiradentes,371,0,n2a4
89be6246-86e0-4702-bd89-1716f6aff813,O0600AAA0A,S_REG,Taquara,600,1,l447
f57db497-f1eb-48ed-949d-be0b7a63ff06,O0613AAA0A,S_REG,Vargem Grande,613,1,mir4
c9e34809-06b2-4587-a38f-38227b8503e7,O0100AAA0A,D_REG,Central,100,0,ppc3
68c993ae-96b4-4d56-a7f5-6f85f472f6a3,O0622AAA0A,S_REG,Saens Peña,622,0,evji
e7752267-5379-4772-aba1-bff613b368b5,O0460AAA0A,D_REG,Circular,460,0,xea3
57f37143-66b8-4fba-a8b1-15ba0e99eb23,O0627AAA0A,U_REG,Inhaúma,627,1,lfis
b51b4183-3970-47ed-822b-979fd02b9787,O0628AAA0A,U_REG,Nova América,628,0,sapl
5bdfd8ac-725b-492d-b1da-14fc9d3da0e2,E2018AAA0A,S_REG,Terminal Alvorada,2018,0,t2pt
636181d8-2cd8-4516-9e32-d6e4518921da,O0651AAA0A,U_REG,Circular,651,0,lzmk
44f070bb-5086-4fac-8e45-32a21f1d9b0f,O0457AAA0A,U_REG,Copacabana,457,0,wqyu
b7dfb4aa-c171-49e8-8097-b44cc1401981,O0634AAA0A,S_REG,Saens Peña,634,0,5hoo
58f1e6ec-7f37-43fc-9485-0a3b8da13d82,O0621AAA0A,S_REG,Penha,621,1,swtn
12937634-a7e9-4d96-a499-f99c3729891f,O0379AAA0A,U_DESAT_OBRA_001,Catiri,379,1,wl8e
f261adfd-9621-4948-b5ef-15563fe85d6a,O0711AAA0A,U_REG,Rio Comprido,711,0,2kyb
43c99a6c-049f-4d7d-aa26-c1ebecf1a58d,O0634AAA0A,D_REG,Saens Peña,634,0,5hoo
f6c80f74-d010-4d59-bf55-1f1764727b12,O0473AAA0A,D_REG,São Januário,473,1,6xgz
cea17e2c-1bee-48a2-a122-8674cd42cce3,O0711AAA0A,U_REG,Rio Comprido,711,0,2kyb
b43fa2af-7031-48c3-a529-4eea1bdf2fd5,O0100AAA0A,D_REG,General Osório,100,1,3je6
46acff43-3335-45a7-a2db-568077cc2a85,O0634AAA0A,D_REG,Saens Peña,634,0,5hoo
a7da7eb6-cf94-4919-8112-77fd68805ba5,O0711AAA0A,U_REG,Rocha Miranda,711,1,x5m3
ecd44e76-cbf9-4b40-89e2-da6ec0d5bf42,O0696AAA0A,U_DESAT_OBRA_003,Praia do Dendê,696,0,zbau
22993340-4d18-4dc1-8ccd-19a9fc03846b,O0711AAA0A,U_REG,Rio Comprido,711,0,2kyb
95d08fe0-6b4f-491c-a46e-30bbafff4af9,O0627AAA0A,S_REG,Inhaúma,627,1,lfis
588788eb-a219-4d03-8e2a-0eed2cf561fe,O0627AAA0A,D_REG,Inhaúma,627,1,lfis
d0b06a57-60b1-4884-abcc-d002193613d4,O0627AAA0A,D_REG,Inhaúma,627,1,lfis
1bba746b-8db8-47e4-a1d7-73cbc9ae156d,O0627AAA0A,D_REG,Inhaúma,627,1,lfis
5798c91a-faae-4de1-a196-e85886d2d3ee,O0712AAA0A,U_REG,Cascadura,712,1,xrka
b70a9e14-1f46-4f8c-ae0e-bc8fe0e8b9fa,O0606AAV0A,D_REG,Rodoviária,SV606,0,2bl8
18f1eb54-89b5-44e6-80f5-816cff1aaeb7,O0711AAA0A,U_REG,Rocha Miranda,711,1,x5m3
c7798f39-c424-45b1-9587-1f5999675703,O0711AAA0A,U_REG,Rocha Miranda,711,1,x5m3
06f5123d-2fd9-465b-9c78-f2ebc8a00bf4,O0628AAA0A,U_REG,Penha,628,1,uueh
3f40ed7e-6e17-498b-8405-ad4d18e66ec7,O0610AAA0A,U_REG,Del Castilho,610,1,tffm
b89de060-1a9a-4a67-afa5-f62813c7ddae,O0610AAA0A,U_REG,Del Castilho,610,1,tffm
96682ee1-bb0d-4b7a-9c90-f86ed2285446,O0639AAA0A,U_REG,Saens Peña,639,0,axhq
07fbbe96-f3bb-4862-8245-24ad083afae7,O0731AAA0A,S_REG,Marechal Hermes,731,0,c6c4e29e-d25d-4f83-83ce-a048a89a2670
35deaf61-31df-4d27-ba4d-86cfbedda106,O0100AAA0A,D_REG,Central,100,0,ppc3
d440d87f-9773-491d-aecd-675acdededca,O0555AAA0A,U_REG,Rio das Pedras,555,1,ygz1
4be64815-6957-4104-b6e3-37047ae3039f,E2018AAA0A,U_REG,Aeroporto Internacional,2018,1,deq2
bda03511-7a97-4efd-9bd2-378ae0971d68,E2018AAA0A,U_REG,Aeroporto Internacional,2018,1,deq2
e8749455-99a1-4b15-a36e-1c20fac38010,O0042CAA0A,D_REG,Jardim Oceânico,990,0,O0042CAA0AIDU01
3388e261-49ea-4174-898d-9a76ab7c3ccc,E2018AAA0A,S_REG,Aeroporto Internacional,2018,1,deq2
aea770cb-8356-4236-917a-aae8c375b8af,E2303AAA0A,U_DESAT_OBRA_001,Carioca,2303,0,8739
213dde13-64a5-4c4c-a03f-bea273c1d315,O0629AAA0A,S_REG,Saens Peña,629,0,g38v
57adbf9e-2af7-483b-bc58-39bddec91558,O0629AAA0A,S_REG,Saens Peña,629,0,g38v
8ad94e27-f00d-4a75-82b7-66bb1b73cbb0,O0629AAA0A,S_REG,Saens Peña,629,0,g38v
41231cb0-432f-4674-83cd-4f6b384af458,O0629AAA0A,S_REG,Irajá,629,1,ue02
a2bbeb49-60ac-4186-bcb1-f406c69b8dd5,O0100AAA0A,D_REG,Central,100,0,ppc3
bf7e4c5e-17b0-4d65-8811-05ad97c20434,O0306AAA0A,U_REG,Castelo,306,0,mvvp
2f1363ed-d24f-4396-8f50-a87a296c0751,O0239AAA0A,U_REG,Água Santa,239,1,97om
dc248553-23e7-44b4-9a56-78a5d6afc6dd,O0627AAA0A,U_REG,Inhaúma,627,1,lfis
e895f917-dd2b-4c61-9295-5a5e1b8ef4e5,O0628AAA0A,U_REG,Nova América,628,0,sapl
1c835dc3-8763-409b-9c53-c941a3e86e62,O0628AAA0A,U_REG,Penha,628,1,uueh
8ef57c56-c51d-4508-aa23-6137e08e2f11,O0731AAA0A,S_REG,Campo Grande,731,1,cf7771c4-322c-49d6-86ae-c72d6c0ea485
217118b7-d9b4-48d6-b9f6-fd5db67aa7d2,O0731AAA0A,S_REG,Marechal Hermes,731,0,c6c4e29e-d25d-4f83-83ce-a048a89a2670
dfa851a9-7c48-4789-a34f-49a8c1a9dba2,O0731AAA0A,S_REG,Marechal Hermes,731,0,c6c4e29e-d25d-4f83-83ce-a048a89a2670
12554d15-e73e-47e4-87b9-86bbe8c2fe05,O0324AAA0A,U_DESAT_OBRA_001,Ribeira,324,1,kco2
74e230be-f574-4ae6-9e1d-96547b3eb8ae,O0324AAA0A,S_DESAT_OBRA_001,Ribeira,324,1,kco2
c99f6249-3fa4-42e8-b25c-5faac784ce31,O0324AAA0A,D_DESAT_OBRA_001,Ribeira,324,1,kco2
562274b4-08b0-4baf-8b78-1f09bf74c68f,O0379AAA0A,U_DESAT_OBRA_001,Catiri,379,1,wl8e
7571345a-f0c2-46bf-a8dd-7f4bb6d87579,O0692AAA0A,S_REG,Alvorada,692,0,9h0e
423fb92c-574b-4922-8631-0512bd135790,O0100AAA0A,D_REG,General Osório,100,1,3je6
6fd9378c-456d-411b-aa6a-a639c235ba99,O0100AAA0A,D_REG,General Osório,100,1,3je6
efed86e4-701c-4abb-858c-800b9f261d56,O0100AAA0A,D_REG,General Osório,100,1,hq21
70e768c4-1631-4285-a449-5de5846cf5d8,O0100AAA0A,D_REG,General Osório,100,1,hq21
567ce0b3-3639-4f82-a5b3-d93ad6cf1dd9,O0100AAA0A,D_REG,General Osório,100,1,hq21
a746efa3-21cd-453c-b7b8-03d401df7d95,E2018AAA0A,S_REG,Terminal Alvorada,2018,0,t2pt
d105d37b-4458-45a4-a4bf-441faa1b8fb4,O0555AAA0A,U_REG,Rio das Pedras,555,1,ygz1
8643388f-4e49-45a4-a605-1899e45d4cd6,O0455AAA0A,D_REG,Copacabana,455,0,hsso
291dc600-6f6e-4dd8-bac1-caf1f063ed7c,O0455AAA0A,D_REG,Copacabana,455,0,hsso
b9f21187-028d-4306-a368-feee649d9317,O0455AAA0A,D_REG,Copacabana,455,0,hsso
599e8bda-73e2-4517-a4f8-ad099c82dd36,O0627AAA0A,U_REG,Inhaúma,627,1,lfis
be63f516-8def-400a-b99b-6368c393df44,O0628AAA0A,U_REG,Penha,628,1,uueh
64640bfe-f224-4e17-9add-fac1d9acdb4f,O0474AAV0A,D_REG,Copacabana,SV474,0,qppd
5d41b4b1-6d44-4561-8780-90193207eb44,O0474AAV0A,D_REG,Copacabana,SV474,0,qppd
f067441a-94e2-4b00-95a9-f5c92c553b45,O0363AAA0A,U_REG,Candelária,363,0,wf1d
dd0d61ff-4e83-45d3-8f05-c341e96210a1,O0363AAA0A,U_REG,Candelária,363,0,wf1d
0ae781b4-c535-4d1b-9968-fdfa73431eb5,O0363AAA0A,U_REG,Candelária,363,0,wf1d
4198e9ab-3da6-4f7d-a51b-b9b046cc2319,O0363AAA0A,S_REG,Candelária,363,0,wf1d
e60df6c8-3afd-469f-a27f-5a76fcd12eb4,O0363AAA0A,S_REG,Candelária,363,0,wf1d
f3f9e952-1493-4943-b298-088e188ff405,O0363AAA0A,S_REG,Candelária,363,0,wf1d
73f0c818-e642-499b-a571-612b378166ee,O0363AAA0A,D_REG,Candelária,363,0,wf1d
86f5414c-640b-4857-8008-44f6a5b0873e,O0621AAA0A,S_REG,Penha,621,1,swtn
f837a1da-a1f1-490a-b9fe-f6479213a5b1,O0474AAA0A,S_REG,Copacabana,474,0,fpsr
34b8148f-5ed2-4f60-8c9c-4ba36e7d3ee7,O0474AAA0A,D_REG,Copacabana,474,0,fpsr
6c9552d9-6b85-42fd-b01d-257dce636dca,E2018AAA0A,U_REG,Aeroporto Internacional,2018,1,deq2
a1b2bff1-ee69-489e-b1d9-6117ea59b6ef,O0455AAA0A,D_REG,Méier,455,1,74ji
aaf02d61-0f5a-484f-97fd-0ad765c5ad8c,E2018AAA0A,U_REG,Aeroporto Internacional,2018,1,deq2
e1808d1d-b996-4bd5-ba9b-520ecc5ddadb,E2018AAA0A,U_REG,Aeroporto Internacional,2018,1,deq2
3dbead90-0a5b-4af7-ab6a-4e1ab255fffb,E2018AAA0A,S_REG,Aeroporto Internacional,2018,1,deq2
c8709b8b-bc87-475b-935a-9520a349c537,O0483AAA0A,S_REG,Penha,483,1,ca49
880979b4-2b4a-476f-a0d0-22a10bbb8540,O0731AAA0A,S_REG,Campo Grande,731,1,cf7771c4-322c-49d6-86ae-c72d6c0ea485
cec3edb1-85f2-4d51-a573-165222b3371d,O0600AAA0A,S_REG,Taquara,600,1,l447
3f5717c2-8e22-4a12-9a4b-c5926ad93d41,O0600AAA0A,D_REG,Taquara,600,1,l447
707dd8bc-b7f4-43e7-9b35-da2ba76e0d21,O0600AAA0A,D_REG,Taquara,600,1,l447
2107b903-afb8-4615-8ad8-cd3d719fd544,O0600AAA0A,D_REG,Taquara,600,1,l447
188e6ceb-7147-40d8-a152-443c52d1818d,O0100AAA0A,U_REG,Central,100,0,ffdt
63c406b0-64d6-48e3-8566-b58b8f38250a,E2303AAA0A,U_OBRA_001,Carioca,2303,0,x6mz
3f1d6ad4-8cf0-4835-a969-b1a85a9b1819,O0100AAA0A,U_REG,Central,100,0,ffdt
7cd3ac88-f7e6-42e7-84fc-52c2ff376ad8,O0100AAA0A,U_REG,Central,100,0,ffdt
f54a326f-8ffc-4861-87f6-4ec39bd6bb09,O0239AAA0A,U_REG,Água Santa,239,1,97om
fc0cac4e-b899-414b-8c0d-ed73c364f8ef,O0460AAA0A,S_REG,Circular,460,0,xea3
a3dfe8c2-b46c-4ac8-981c-2092b512db9d,O0394AAV0A,S_DESAT_OBRA_001,Vila Kennedy,SV394,1,eyug
db4180b9-0c3d-4cb7-96e4-8e9f55c1e7a6,O0613AAA0A,S_REG,Vargem Grande,613,1,mir4
d84857f6-d78e-4072-99e8-cf5ce23ee8f1,O0606AAV0A,D_REG,Rodoviária,SV606,0,2bl8
7b7247ad-a999-447a-a1c6-c8f51bab0083,O0492AAA0A,D_REG,Prado Júnior,492,0,ip5k
91250897-0264-4ceb-b05e-a8f0c0339d2f,O0474AAV0A,D_REG,Copacabana,SV474,0,5bbc
7e844245-94f9-4304-9b32-16909ce46f22,O0492AAA0A,D_REG,Bancários,492,1,i768
d599204c-5d30-45bb-9fab-1ae363ffa0ed,O0473AAA0A,D_REG,São Januário,473,1,6xgz
b5f3d66c-c5f5-46b6-8af4-7b229a40d5cd,O0474AAV0A,D_REG,Jacaré,SV474,1,wlqf
c49652cc-266d-4a89-9d1f-9cf302d37767,O0100AAA0A,U_REG,General Osório,100,1,hq21
54ff5215-e85a-421e-96a4-68b3914df65f,O0100AAA0A,U_REG,General Osório,100,1,hq21
6c7ea113-bf12-4705-a191-959abb5131ff,O0432AAA0A,D_REG,Vila Isabel,432,1,jsxt
f6dc2fc5-3cd1-4bff-b5db-a48eb85f0fb1,O0474AAA0A,S_REG,Jacaré,474,1,kqxr
a4376a39-8532-4bf4-9e3a-5c08b20e4537,O0474AAA0A,D_REG,Jacaré,474,1,kqxr
1551fc35-f92e-4dc1-8446-c53368d056ba,O0555AAA0A,U_REG,Rio das Pedras,555,1,ygz1
b658c1ba-f9df-428d-a865-95de5c149210,O0239AAA0A,U_REG,Água Santa,239,1,97om
ab110a66-1859-4a71-9652-4690119050e8,O0614AAA0A,U_REG,Terminal Alvorada,614,0,g54y
ce2b9c93-337e-47f7-9f17-5bf38a26a479,O0614AAA0A,S_REG,Terminal Alvorada,614,0,g54y
840c51e7-a901-4cda-962f-026b57fc1829,O0628AAA0A,U_REG,Penha,628,1,uueh
923da2be-5aaa-4e74-946b-b6039382c1b8,O0473AAA0A,D_REG,São Januário,473,1,6xgz
6b9c6122-2c03-4f7c-8cda-8385e73e0c41,O0552AAA0A,D_REG,Terminal Alvorada,552,0,a56f
60d2584a-d234-4ee9-bcd4-c235b2aecbb2,O0100AAA0A,D_REG,Central,100,0,ppc3
786f4bec-75ca-442e-b56b-4ceaca2657c3,O0100AAA0A,D_REG,General Osório,100,1,3je6
db239303-0a7c-4055-8dbf-c66c2f90608e,O0100AAA0A,D_REG,General Osório,100,1,hq21
6588ee76-45f1-4418-ab27-15b9ea70701f,O0100AAA0A,D_REG,General Osório,100,1,hq21
80afe62d-0ed8-459c-a9c6-2d5ba94f7ee1,O0621AAA0A,S_REG,Penha,621,1,swtn
9e3e570b-1368-4e6c-adb0-c023b32e0582,O0483AAA0A,S_REG,Penha,483,1,ca49
6438a787-7aa7-4e2d-b62d-dfd4ce9da1de,O0507AAA0A,D_REG,Silvestre,507,1,1u7u
0b27fda5-af03-45c5-984e-5e49bc8f23b6,O0460AAA0A,S_REG,Circular,460,0,xea3
82ce3be0-ef80-4559-8f4e-111c8206f074,O0100AAA0A,D_REG,General Osório,100,1,3je6
2b6a838f-a769-4733-b4e7-946a96acff5d,O0600AAA0A,S_REG,Taquara,600,1,l447
70a2825d-a139-429d-8535-04dcecd7f899,O0611AAA0A,U_REG,Camorim,611,1,io9a
3254112f-ae55-4f2a-9fb9-0740af97ba68,O0611AAA0A,U_REG,Camorim,611,1,io9a
e9ac9617-08f6-4bb0-b08c-42f7300be520,O0611AAA0A,U_REG,Del Castilho,611,0,8d7z
d8493dae-afc0-4805-9f62-ecfd8cbe1302,O0611AAA0A,U_REG,Del Castilho,611,0,8d7z
d65ced0d-dcbc-48a7-a629-27caecbfd8c3,O0611AAA0A,U_REG,Del Castilho,611,0,8d7z
0e5f7ff4-e092-4888-a223-71efdbcdf59f,O0622AAA0A,D_REG,Saens Peña,622,0,evji
cb287337-a855-49a5-847a-4cdca22ad8dd,O0100AAA0A,D_REG,General Osório,100,1,hq21
9590cd96-c078-4248-8d6b-ed6bafac2848,O0613AAA0A,S_REG,Del Castilho,613,0,fu9d
06123bef-04b9-4a0c-a78a-fff5f6c9b685,O0613AAA0A,S_REG,Del Castilho,613,0,fu9d
dc37e8b3-82b1-426b-b17c-bc0e7bf15d38,O0613AAA0A,D_REG,Vargem Grande,613,1,mir4
8eb74d39-45cf-43df-a64a-99298214bebe,O0731AAA0A,S_REG,Campo Grande,731,1,cf7771c4-322c-49d6-86ae-c72d6c0ea485
862ab760-0d86-483a-bc89-299a558cc138,O0100AAA0A,D_REG,General Osório,100,1,hq21
489471f5-89f1-4028-a263-832115303a7f,O0100AAA0A,D_REG,General Osório,100,1,hq21
d5e7157b-58a8-425b-9d31-251658a4d35f,O0042CAA0A,D_REG,Jardim Oceânico,990,0,O0042CAA0AIDU01
26f934c0-6cd3-4c98-bb77-afc660792e25,O0306AAA0A,U_REG,Praça Seca,306,1,vhcw
61f4f893-86cc-4c23-9ce5-1d523fa83171,O0455AAA0A,D_REG,Méier,455,1,74ji
57221ef0-5b54-48ac-8a25-803c710c18af,O0628AAA0A,S_REG,Nova América,628,0,sapl
2d9076a4-3b53-4150-90d2-07214859c7c4,O0628AAA0A,D_REG,Nova América,628,0,sapl
96c159cc-2a96-46dc-89ae-9b39e0c2f558,O0433AAA0A,U_REG,Vila Isabel,433,1,8fzm
5936cdf9-fa0d-4c8c-9212-48387c244f7f,O0433AAA0A,U_REG,Vila Isabel,433,1,8fzm
20ad72fa-7eb9-43dd-87cc-5ac27c95085e,E2303AAA0A,U_OBRA_001,Carioca,2303,0,x6mz
26aaba60-128b-4326-8660-0ee8f4da182b,O0433AAA0A,U_REG,Vila Isabel,433,1,8fzm
396f7019-0748-4fec-a409-582d57a60717,O0100AAA0A,U_REG,General Osório,100,1,hq21
9df7c797-c335-4b57-b567-962c9dd9ca7f,O0100AAA0A,U_REG,General Osório,100,1,hq21
5754ceb2-b3e7-42a3-a803-5b1fcecfbabf,O0100AAA0A,U_REG,General Osório,100,1,hq21
fce586ce-30c9-499a-ad6f-c5928d670159,O0552AAA0A,S_REG,Rio Sul,552,1,q4sb
75d368d0-bbb2-4421-81a5-b6540923bc34,O0433AAA0A,U_REG,Vila Isabel,433,1,8fzm
efba096d-5f38-492e-86c1-267e185f3814,O0433AAA0A,U_REG,Vila Isabel,433,1,8fzm
50a0abc3-7f7f-4729-9c2d-efce59555555,O0557AAA0A,U_REG,Copacabana,557,0,cces
2122b174-80bf-422f-af20-d55e8d486c33,O0614AAA0A,U_REG,Terminal Alvorada,614,0,g54y
8e48a3a8-a746-4ee8-bd02-3a62f33a3dcb,O0363AAA0A,U_REG,Candelária,363,0,wf1d
dd01cf09-13ea-463a-9fe3-10e8499e837e,O0651AAA0A,U_REG,Circular,651,0,lzmk
38f085ab-b7bc-49c8-b50e-1e34b806e826,O0614AAA0A,S_REG,Terminal Alvorada,614,0,g54y
296e1136-5547-44a7-a13b-a7f2daa25a1a,O0100AAA0A,U_REG,General Osório,100,1,hq21
932003b0-5c9c-481c-b2b9-fc196317d2e3,O0100AAA0A,U_REG,General Osório,100,1,hq21
268ccf90-736c-45e6-b56d-b67bb53aadd6,O0100AAA0A,D_REG,Central,100,0,ffdt
b01c86b9-435e-473c-9ea8-8ee83d12f872,O0614AAA0A,U_REG,Del Castilho,614,1,ewfe
0d52b751-2ef0-4f5c-9178-83e35fb76a58,O0639AAA0A,U_REG,Saens Peña,639,0,axhq
c6a319a8-5083-4fe4-b146-ecc42baad0ea,O0614AAA0A,U_REG,Del Castilho,614,1,ewfe
900aa3c2-ec32-4cb1-9cc2-2bece7ad3f58,O0614AAA0A,U_REG,Del Castilho,614,1,ewfe
907e0629-4299-46ac-91fd-855a117347e9,O0483AAA0A,S_REG,Penha,483,1,ca49
f7cef377-92aa-4ff2-af6c-85300f0fc4d1,O0507AAA0A,D_REG,Silvestre,507,1,1u7u
b02d729e-6ec0-4566-b957-76770988d491,O0383AAA0A,S_REG,Praça da República,383,0,82cc8479-53d1-4b34-8ffb-f1bd5478bc28
f6483ed7-5a0b-4666-9eb7-e6ba0b4d3f2d,O0639AAA0A,U_REG,Saens Peña,639,0,axhq
d087739c-2604-45c0-8353-8a17b2511de2,O0611AAA0A,U_REG,Camorim,611,1,io9a
366b93d8-2f53-4558-b578-34e225675c37,O0613AAA0A,D_REG,Vargem Grande,613,1,mir4
e0f04b9e-864c-417a-8a69-fa810220a570,O0639AAA0A,U_REG,Saens Peña,639,0,axhq
8b603ea7-86c9-434a-adef-001e36b360a5,O0731AAA0A,S_REG,Campo Grande,731,1,cf7771c4-322c-49d6-86ae-c72d6c0ea485
419027b0-45e7-46a6-bfa2-c52052b4f45b,O0623AAA0A,S_DESAT_OBRA_003,Saens Peña,623,0,8e13
9b347524-be0a-4cce-8091-dd898b39a674,O0623AAA0A,D_DESAT_OBRA_003,Saens Peña,623,0,8e13
fced1429-2370-4963-bcb4-1bf322d715cf,O0100AAA0A,D_REG,Central,100,0,ppc3
7dbe6f16-d901-4713-9aac-17eca0bb6167,O0628AAA0A,S_REG,Nova América,628,0,sapl
eb9a3894-4a94-4a0c-ab62-2aa925ae6e09,O0628AAA0A,D_REG,Nova América,628,0,sapl
dda21982-129e-4a0a-b617-587d5021fc58,O0460AAA0A,S_REG,Circular,460,0,xea3
b916def8-8e6f-45c7-b4b7-f8bbc7e52fcc,O0639AAA0A,U_REG,Jardim América,639,1,x0c0
42c49f7e-508b-4bc8-9736-08ecb6a05d22,O0383AAA0A,D_REG,Praça da República,383,0,82cc8479-53d1-4b34-8ffb-f1bd5478bc28
b788d518-f523-41d3-ba1d-e21fa001e3bc,O0117AAA0A,S_REG,Cosme Velho,117,0,o7sz
43630630-8d1a-4bc7-aebc-02e2d622688c,O0117AAA0A,U_REG,Central,117,1,7qih
bf91c8bf-fe6d-4c25-b12b-f14b129d46c4,O0457AAA0A,U_REG,Copacabana,457,0,wqyu
e03cbe67-b8d5-46e3-ae10-793ad9c53d62,O0639AAA0A,U_REG,Jardim América,639,1,x0c0
6dafbfee-78db-4b95-95e1-1fff7a8e908d,O0696AAA0A,U_DESAT_OBRA_003,Praia do Dendê,696,0,zbau
9a663f74-00fb-4582-b752-8ecbeb4a1572,O0696AAA0A,U_DESAT_OBRA_003,Praia do Dendê,696,0,zbau
